,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
375,14,30,93,84,59,103,43,11,0,1,29,61,2.103448276,6,1885.42,5,-2546.492110889997,-1923.3227260966626,-1982.2697687899954,-1161.6796204633292,-1767.7807721733334,-1879.762321039998,-793.3003189166666,-8488.307036299992,-3846.645452193325,-2831.8139554142795,-1161.6796204633292,-1359.8313632102563,-1174.8514506499987,-417.5264836403509,0.0,control,0.0,0.1,929.2000000000107,772.4999999999945,0.1,156.69999999999538,99.99999999999997,False,0.1,1.4,False,0.0
377,14,28,7,13,17,6,1,7,0,0,28,39,1.392857143,0,440.945,1,-1830.3822907533256,-1412.2396476699994,-1425.978689939995,-1131.65204867,-1212.0726207899952,-1112.2391657799963,-781.2851624533305,-6101.274302511086,-2824.4792953399988,-2037.112414199993,-1131.65204867,-932.3635544538424,-695.1494786124977,-411.20271708070027,0.0,control,0.0,0.1,929.3000000000108,772.4999999999945,0.1,156.79999999999538,99.99999999999997,False,0.1,0.4,False,0.0
378,14,30,5,6,9,8,4,9,0,0,30,149,4.966666667,3,9594.823,1,-2026.8046207966613,-1641.6566194766665,-1600.3187191166614,-947.1755086433324,-1518.7518342533313,-1296.406198836663,-920.3160511133336,-6756.015402655538,-3283.313238953333,-2286.169598738088,-947.1755086433324,-1168.2706417333318,-810.2538742729143,-484.3768690070177,0.0,control,0.0,0.1,929.4000000000108,772.4999999999945,0.1,156.89999999999537,99.99999999999997,False,0.1,0.4,False,0.0
380,14,30,45,61,87,7,0,7,0,0,30,412,13.73333333,20,14747.982,5,-2702.2625810766613,-2160.2106768033277,-2166.766705706664,-1553.4163634399954,-1857.835253530001,-1973.932178063332,-1192.940837809997,-9007.541936922205,-4320.421353606655,-3095.3810081523775,-1553.4163634399954,-1429.1040411769238,-1233.7076112895825,-627.8635988473669,0.0,control,0.0,0.1,929.5000000000108,772.4999999999945,0.1,156.99999999999537,99.99999999999997,False,0.1,1.4,False,0.0
388,14,30,14,11,14,5,1,2,0,0,30,226,7.533333333,26,18968.913,4,-1932.6622575633264,-1626.7399635966628,-1612.6168926533264,-1061.7513728866625,-1298.5960193899955,-1186.6064668199933,-946.178402816663,-6442.207525211088,-3253.4799271933257,-2303.7384180761806,-1061.7513728866625,-998.9200149153811,-741.6290417624958,-497.98863306140163,0.0,control,0.0,0.1,929.6000000000108,772.4999999999945,0.1,157.09999999999536,99.99999999999997,False,0.1,1.1,False,0.0
389,14,30,38,42,66,234,90,5,1,25,30,212,7.066666667000001,2,21034.187,7,-2397.955287593326,-1717.4370832299935,-1855.7725374666597,-1148.7750057499907,-1586.4653272233306,-1713.203639149996,-670.1699668699947,-7993.184291977754,-3434.874166459987,-2651.1036249523713,-1148.7750057499907,-1220.3579440179467,-1070.7522744687474,-352.7210351947341,0.0,control,0.0,0.1,929.7000000000108,772.4999999999945,0.1,157.19999999999536,99.99999999999997,False,0.1,2.0,False,0.0
390,14,30,8,10,10,0,0,4,0,0,26,30,1.153846154,1,1743.473,0,-1621.9705152799936,-1100.0194683799991,-1239.5527453766608,-1186.5760867966635,-909.1592527399953,-943.60552888666,-709.0639592299975,-5406.568384266646,-2200.0389367599983,-1770.7896362523727,-1186.5760867966635,-699.3532713384578,-589.7534555541624,-373.1915574894724,0.0,control,0.0,0.1,929.8000000000109,772.4999999999945,0.1,157.29999999999535,99.99999999999997,False,0.1,0.1,True,0.1
392,14,30,23,20,58,185,111,4,0,0,26,43,1.653846154,3,2659.083,0,-1796.5433753599928,-1218.916272033328,-1345.294741609995,-766.3152669833272,-1087.098307229995,-1085.1191767566618,-413.385942583328,-5988.477917866643,-2437.832544066656,-1921.8496308714216,-766.3152669833272,-836.2294670999962,-678.1994854729136,-217.5715487280674,0.0,control,0.0,0.1,929.9000000000109,772.4999999999945,0.1,157.39999999999534,99.99999999999997,False,0.1,0.1,True,0.1
400,13,29,33,17,18,82,31,8,0,2,29,174,6.0,20,4560.435,6,-1964.3802538533253,-1624.4742278199953,-1553.4899330899937,-818.6048058933302,-1350.0711393933286,-1379.8386535399923,-596.6110966266606,-6547.934179511084,-3248.9484556399907,-2219.271332985705,-818.6048058933302,-1038.5162610717912,-862.3991584624952,-314.00584032982135,0.0,control,0.0,0.1,930.0000000000109,772.4999999999945,0.1,157.49999999999534,99.99999999999997,False,0.1,1.7,False,0.0
401,14,30,40,39,75,24,3,8,0,0,30,394,13.13333333,3,2757.252,3,-2613.824849226662,-2024.3020253799966,-2059.125311006664,-1383.568809736661,-1852.1306460500016,-1955.5721406733328,-924.4835352366664,-8712.749497422208,-4048.6040507599932,-2941.6075871523776,-1383.568809736661,-1424.7158815769242,-1222.2325879208329,-486.57028170350867,0.0,control,0.0,0.1,930.1000000000109,772.4999999999945,0.1,157.59999999999533,99.99999999999997,False,0.1,0.8,False,0.0
402,13,29,11,11,13,0,0,6,2,0,29,34,1.172413793,0,2060.1839999999997,7,-1610.3380830866565,-1095.3242317299946,-1196.9484696433228,-1135.745963443328,-962.8509613566594,-914.2978903599907,-657.3225176699963,-5367.793610288855,-2190.648463459989,-1709.926385204747,-1135.745963443328,-740.6545856589687,-571.4361814749941,-345.95921982631387,0.0,control,0.0,0.1,930.200000000011,772.4999999999945,0.1,157.69999999999533,99.99999999999997,False,0.1,2.0,False,0.0
405,14,30,3,3,3,1,0,7,0,0,30,32,1.066666667,0,2293.2,2,-1760.1647070699926,-1301.9948779433334,-1331.8697352399934,-1230.0303335833314,-1122.8727324999936,-1060.4579214166624,-844.0678154066653,-5867.215690233309,-2603.989755886667,-1902.6710503428478,-1230.0303335833314,-863.7482557692258,-662.786200885414,-444.246218635087,0.0,control,0.0,0.1,930.300000000011,772.4999999999945,0.1,157.79999999999532,99.99999999999997,False,0.1,0.6,False,0.0
406,14,30,17,19,27,7,5,2,3960,0,30,291,9.7,8,10010.534,4,-1879.9586467666595,-1402.62182560333,-1459.6885281233278,-946.4425135233304,-1271.972283366662,-1144.6242625066607,-790.22843713333,-6266.528822555532,-2805.24365120666,-2085.2693258904683,-946.4425135233304,-978.4402179743553,-715.3901640666629,-415.9097037543842,0.0,control,0.0,0.1,930.400000000011,772.4999999999945,0.1,157.89999999999532,99.99999999999997,False,0.1,1.1,False,0.0
407,14,30,0,0,0,18,9,8,0,0,30,34,1.133333333,0,15.874,7,-1647.0222753933267,-957.5585888066626,-1002.5840274099927,-812.0633492766639,-1037.7519316566597,-971.1108153899933,-461.17056702666383,-5490.074251311089,-1915.117177613325,-1432.2628962999897,-812.0633492766639,-798.270716658969,-606.9442596187457,-242.7213510666652,0.0,control,0.0,0.1,930.500000000011,772.4999999999945,0.1,157.9999999999953,99.99999999999997,False,0.1,2.0,False,0.0
409,12,27,6,5,6,1,0,8,0,0,27,34,1.259259259,1,2328.7729999999997,7,-1072.3935308966638,-879.4860600133342,-943.9862101199977,-712.8443232966673,-599.4876175799964,-594.8539834799957,-432.2592362466712,-3574.6451029888794,-1758.9721200266683,-1348.551728742854,-712.8443232966673,-461.1443212153818,-371.78373967499726,-227.50486118245854,0.0,control,0.0,0.1,930.600000000011,772.4999999999945,0.1,158.0999999999953,99.99999999999997,False,0.1,2.0,False,0.0
413,13,29,17,14,21,68,53,17,17,6,28,64,2.285714286,3,1478.602,7,-1848.7657252233275,-1502.1012921266627,-1459.0850991066598,-690.0177014566661,-1342.8230285599955,-1184.508617393324,-627.5459356333304,-6162.552417411092,-3004.2025842533253,-2084.4072844380853,-690.0177014566661,-1032.9407911999965,-740.3178858708274,-330.2873345438581,0.0,control,0.0,0.1,930.7000000000111,772.4999999999945,0.1,158.1999999999953,99.99999999999997,False,0.1,2.0,False,0.0
416,14,27,184,139,118,8,1,9,0,0,27,59,2.185185185,5,23941.321,7,-2307.427607323329,-1941.817828299996,-1872.3398663300006,-1232.8711868033354,-1609.5138399533353,-1720.3051913266636,-950.8965341899966,-7691.425357744431,-3883.635656599992,-2674.7712376142867,-1232.8711868033354,-1238.0875691948731,-1075.1907445791646,-500.47186009999825,0.0,control,0.0,0.1,930.8000000000111,772.4999999999945,0.1,158.2999999999953,99.99999999999997,False,0.1,2.0,False,0.0
420,14,29,8,11,15,3,1,4,0,0,26,47,1.807692308,0,9890.462,4,-1850.454900856657,-1526.4522829933303,-1494.9484478933289,-1116.0212786699983,-1203.6395386533295,-1088.8329317799953,-823.3255842933313,-6168.183002855524,-3052.9045659866606,-2135.640639847613,-1116.0212786699983,-925.8765681948688,-680.5205823624971,-433.32925489122704,0.0,control,0.0,0.1,930.9000000000111,772.4999999999945,0.1,158.3999999999953,99.99999999999997,False,0.1,1.1,False,0.0
422,14,29,37,28,38,3,0,11,0,0,25,32,1.28,1,11624.195,3,-2079.37966185999,-1451.8038130299926,-1560.9718115333246,-1452.3464312299948,-1237.6379978266625,-1502.006403706655,-892.0673067266633,-6931.2655395333,-2903.6076260599853,-2229.9597307618924,-1452.3464312299948,-952.0292290974327,-938.7540023166594,-469.50910880350705,0.0,control,0.0,0.1,931.0000000000111,772.4999999999945,0.1,158.49999999999528,99.99999999999997,False,0.1,0.8,False,0.0
425,14,30,155,210,221,7,2,5,0,0,28,66,2.357142857,2,11616.505,3,-2568.265989756658,-1870.7420205099934,-1996.4904865933268,-1426.0514003766602,-1705.528351293332,-1812.9010425399972,-988.6193866833282,-8560.886632522195,-3741.4840410199868,-2852.1292665618957,-1426.0514003766602,-1311.9448856102554,-1133.0631515874982,-520.3259929912255,0.0,control,0.0,0.1,931.1000000000112,772.4999999999945,0.1,158.59999999999528,99.99999999999997,False,0.1,0.8,False,0.0
426,14,30,7,6,6,88,43,24,0,1,29,39,1.3448275859999999,3,3367.325,4,-1615.4866050599912,-1009.0276298099952,-1105.0878171133254,-721.2716133699942,-996.7635857499927,-971.9839370733253,-367.60368437332914,-5384.955350199971,-2018.0552596199905,-1578.696881590465,-721.2716133699942,-766.7412198076867,-607.4899606708283,-193.47562335438377,0.0,control,0.0,0.1,931.2000000000112,772.4999999999945,0.1,158.69999999999527,99.99999999999997,False,0.1,1.1,False,0.0
549,14,30,32,46,75,25,2,4,0,0,25,64,2.56,0,10856.048999999999,2,-2304.978844466661,-1765.0980268499989,-1809.8901847333327,-1188.8954258766635,-1541.8743885900012,-1560.1490453399986,-742.5393761266669,-7683.262814888871,-3530.1960536999977,-2585.557406761904,-1188.8954258766635,-1186.0572219923085,-975.0931533374991,-390.8101979614036,0.0,control,0.0,0.1,931.3000000000112,772.4999999999945,0.1,158.79999999999526,99.99999999999997,False,0.1,0.6,False,0.0
558,14,30,24,24,28,0,0,3,0,0,26,33,1.269230769,0,18836.503,2,-1702.8035426833221,-1140.7402688666607,-1243.83197469666,-1281.2183495033278,-968.0515155899941,-1005.9270671999893,-677.1374791666622,-5676.011808944408,-2281.4805377333214,-1776.9028209952285,-1281.2183495033278,-744.6550119923031,-628.7044169999933,-356.3881469298222,0.0,control,0.0,0.1,931.4000000000112,772.4999999999945,0.1,158.89999999999526,99.99999999999997,False,0.1,0.6,False,0.0
349,14,30,104,121,125,0,0,26,434,0,30,37,1.233333333,0,8897.55,4,-2411.8928213499908,-1694.40603081666,-1781.4816655299967,-1626.8231181933304,-1591.510480953334,-1696.1334690833291,-991.2524885133334,-8039.642737833303,-3388.81206163332,-2544.9738078999953,-1626.8231181933304,-1224.2388315025646,-1060.0834181770806,-521.7118360596492,0.0,control,0.0,0.1,931.5000000000113,772.4999999999945,0.1,158.99999999999525,99.99999999999997,False,0.1,1.1,False,0.0
716,14,30,69,58,71,25,7,16,0,0,29,36,1.24137931,1,1951.362,7,-2264.0349789833244,-1377.6464296266613,-1568.76976067333,-1236.415551819995,-1487.4922338566676,-1661.7136482399967,-579.9103301333298,-7546.783263277748,-2755.2928592533226,-2241.099658104757,-1236.415551819995,-1144.2247952743596,-1038.5710301499978,-305.21596322806835,0.0,control,0.0,0.1,931.6000000000113,772.4999999999945,0.1,159.09999999999525,99.99999999999997,False,0.1,2.0,False,0.0
679,14,30,72,70,77,17,5,16,0,0,23,27,1.173913043,1,36375.172999999995,7,-1959.2988442233263,-660.9196316033276,-1113.9433817699935,-929.06765078666,-791.2766442700013,-1332.5711888599926,-390.2173852166643,-6530.996147411088,-1321.8392632066552,-1591.3476882428479,-929.06765078666,-608.6743417461548,-832.8569930374954,-205.37757116666543,0.0,control,0.0,0.1,931.7000000000113,772.4999999999945,0.1,159.19999999999524,99.99999999999997,False,0.1,2.0,False,0.0
686,14,30,46,37,71,293,184,6,35,0,30,40,1.333333333,3,10993.251,3,-2083.7720752333244,-1138.1471188033247,-1444.1155802333276,-1129.3722506233244,-1238.396444813333,-1467.6432185733286,-392.9248540633271,-6945.906917444415,-2276.2942376066494,-2063.0222574761824,-1129.3722506233244,-952.6126498564099,-917.2770116083303,-206.80255477017215,0.0,control,0.0,0.1,931.8000000000113,772.4999999999945,0.1,159.29999999999524,99.99999999999997,False,0.1,0.8,False,0.0
687,14,30,56,63,90,7,0,7,0,0,29,130,4.482758621,24,2951.2659999999996,5,-2702.2625810766613,-2160.2106768033277,-2166.766705706664,-1553.4163634399954,-1857.835253530001,-1973.932178063332,-1192.940837809997,-9007.541936922205,-4320.421353606655,-3095.3810081523775,-1553.4163634399954,-1429.1040411769238,-1233.7076112895825,-627.8635988473669,0.0,control,0.0,0.1,931.9000000000113,772.4999999999945,0.1,159.39999999999523,99.99999999999997,False,0.1,1.4,False,0.0
692,14,30,5,5,7,2,0,5,0,0,30,97,3.233333333,5,4999.487,1,-1976.3482695499945,-1665.6367456933312,-1676.7337217366605,-1096.4396900499978,-1347.1627452633302,-1210.3412039499965,-983.5117770766636,-6587.827565166648,-3331.2734913866625,-2395.3338881952295,-1096.4396900499978,-1036.2790348179462,-756.4632524687478,-517.6377774087704,0.0,control,0.0,0.1,932.0000000000114,772.4999999999945,0.1,159.49999999999523,99.99999999999997,False,0.1,0.4,False,0.0
693,13,29,9,7,12,4,0,4,0,0,29,60,2.068965517,1,4627.0740000000005,4,-1890.6314736299955,-1612.5047540433325,-1589.9366542833304,-1054.9003622500004,-1304.1270483499984,-1152.0239264399952,-927.9446563866667,-6302.104912099985,-3225.009508086665,-2271.338077547615,-1054.9003622500004,-1003.1746525769219,-720.014954024997,-488.39192441403515,0.0,control,0.0,0.1,932.1000000000114,772.4999999999945,0.1,159.59999999999522,99.99999999999997,False,0.1,1.1,False,0.0
695,14,30,39,28,50,1,1,7,0,0,23,28,1.217391304,1,4756.372,1,-1809.4882384633265,-877.4266950799948,-1233.0249999099926,-1210.3673702599935,-662.6596112799998,-1212.418496609991,-645.1761471899981,-6031.627461544422,-1754.8533901599897,-1761.464285585704,-1210.3673702599935,-509.73816252307677,-757.7615603812444,-339.56639325789376,0.0,control,0.0,0.1,932.2000000000114,772.4999999999945,0.1,159.6999999999952,99.99999999999997,False,0.1,0.4,False,0.0
696,13,28,0,0,0,6,5,12,4,0,27,30,1.111111111,1,91.96799999999999,2,-1534.997394536661,-809.8552735433294,-997.3290545299933,-801.1516791133299,-903.2830082399923,-867.7861722399948,-586.5905073866653,-5116.6579817888705,-1619.7105470866588,-1424.7557921857049,-801.1516791133299,-694.8330832615326,-542.3663576499968,-308.73184599298173,0.0,control,0.0,0.1,932.3000000000114,772.4999999999945,0.1,159.7999999999952,99.99999999999997,False,0.1,0.6,False,0.0
698,14,30,12,14,25,25,7,3,87,6,29,65,2.24137931,2,6153.369000000001,0,-1805.1399620266595,-1400.4743471166641,-1419.696110176661,-790.4576823433299,-1257.1202521199964,-1115.7232817633267,-620.4744822199964,-6017.133206755532,-2800.9486942333283,-2028.137300252373,-790.4576823433299,-967.0155785538434,-697.3270511020792,-326.56551695789284,0.0,control,0.0,0.1,932.4000000000115,772.4999999999945,0.1,159.8999999999952,99.99999999999997,False,0.1,0.1,True,0.1
701,14,30,37,44,94,1,0,5,0,0,30,122,4.066666667,7,5813.842,0,-2538.6224034966626,-1950.3087275233265,-2042.0186308466648,-1521.3818959533291,-1664.1095093533331,-1740.782995483333,-1097.1830472599975,-8462.07467832221,-3900.617455046653,-2917.169472638093,-1521.3818959533291,-1280.0842379641024,-1087.9893721770832,-577.4647617157882,0.0,control,0.0,0.1,932.5000000000115,772.4999999999945,0.1,159.9999999999952,99.99999999999997,False,0.1,0.1,True,0.1
705,10,23,0,1,1,0,0,11,0,0,23,31,1.3478260869999998,1,0.0,2,-595.0036562866662,-342.04266821333295,-605.9305646333314,-182.76537770333198,-5.8567318066643566,-195.4433935833331,-127.35965440000292,-1983.345520955554,-684.0853364266659,-865.6150923333306,-182.76537770333198,-4.505178312818735,-122.15212098958318,-67.03139705263312,0.0,control,0.0,0.1,932.6000000000115,772.4999999999945,0.1,160.0999999999952,99.99999999999997,False,0.1,0.6,False,0.0
710,14,30,80,86,113,22,2,8,0,0,30,445,14.83333333,7,33620.909,7,-2637.6038262633288,-2057.6990515366633,-2096.166391136664,-1405.0830977633277,-1861.2804031966687,-1974.679610019999,-958.4472994733333,-8792.012754211097,-4115.398103073327,-2994.5234159095203,-1405.0830977633277,-1431.7541563051298,-1234.1747562624994,-504.44594709122805,0.0,control,0.0,0.1,932.7000000000115,772.4999999999945,0.1,160.19999999999519,99.99999999999997,False,0.1,2.0,False,0.0
714,14,30,157,176,191,9,5,12,0,0,22,61,2.772727273,5,0.0,0,-1886.3773596833319,-580.6288901333302,-1101.5463690866616,-349.4073989799945,-353.79360277666734,-1059.5562231433323,-199.943878426664,-6287.924532277773,-1161.2577802666603,-1573.6376701238023,-349.4073989799945,-272.14892521282104,-662.2226394645827,-105.23362022456001,0.0,control,0.0,0.1,932.8000000000116,772.4999999999945,0.1,160.29999999999518,99.99999999999997,False,0.1,0.1,True,0.1
718,14,30,54,48,54,5,1,5,0,0,29,32,1.103448276,1,2358.308,5,-2257.843970613323,-1448.7135563299896,-1658.13185635666,-1588.9096500933265,-1375.6131294933314,-1585.1622174733277,-870.4292572266595,-7526.146568711078,-2897.4271126599792,-2368.7597947952286,-1588.9096500933265,-1058.163945764101,-990.7263859208298,-458.12066169824186,0.0,control,0.0,0.1,932.9000000000116,772.4999999999945,0.1,160.39999999999517,99.99999999999997,False,0.1,1.4,False,0.0
560,14,30,15,14,21,21,8,8,0,0,30,348,11.6,3,10378.66,5,-1921.7204382666605,-1551.7537595999966,-1499.3540878899948,-805.499171716664,-1380.7197006266642,-1239.1566680033275,-699.2773564699993,-6405.734794222202,-3103.507519199993,-2141.934411271421,-805.499171716664,-1062.0920774051262,-774.4729175020797,-368.0407139315786,0.0,control,0.0,0.1,933.0000000000116,772.4999999999945,0.1,160.49999999999517,99.99999999999997,False,0.1,1.4,False,0.0
721,14,30,227,224,323,1174,0,14,1997,84,28,62,2.214285714,4,5750.166,4,-2717.2235765499977,-2242.495280413332,-2225.7927208499987,-1475.1123845299992,-1947.5892742500039,-2027.2831798166671,-1122.9504931133324,-9057.411921833325,-4484.990560826664,-3179.70388692857,-1475.1123845299992,-1498.145595576926,-1267.0519873854169,-591.0265753228066,0.0,control,0.0,0.1,933.1000000000116,772.4999999999945,0.1,160.59999999999516,99.99999999999997,False,0.1,1.1,False,0.0
723,14,30,11,9,18,6,0,29,4,0,28,39,1.392857143,0,5259.076,5,-1927.1111945733276,-1503.772522476667,-1495.9969063699966,-1174.4958411966672,-1277.0076274333294,-1186.0163842499976,-835.9213072366666,-6423.703981911092,-3007.545044953334,-2137.138437671424,-1174.4958411966672,-982.3135595640995,-741.2602401562484,-439.95858275614034,0.0,control,0.0,0.1,933.2000000000116,772.4999999999945,0.1,160.69999999999516,99.99999999999997,False,0.1,1.4,False,0.0
724,14,29,4,7,8,0,0,12,0,0,29,68,2.344827586,2,379.31699999999995,4,-2042.950745549996,-1777.6994293633325,-1738.998815633329,-1086.1553769900027,-1437.569946173329,-1278.5358841866655,-1053.6369525666687,-6809.835818499987,-3555.398858726665,-2484.2840223333274,-1086.1553769900027,-1105.8230355179453,-799.0849276166659,-554.545764508773,0.0,control,0.0,0.1,933.3000000000117,772.4999999999945,0.1,160.79999999999515,99.99999999999997,False,0.1,1.1,False,0.0
