c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,ID,A1_value_gain,A2_value_gain,A3_value_gain,A4_value_gain,A5_value_gain,A6_value_gain,A7_value_gain
14,30,108,94,107,167,98,9,419,44,6,7,1.166666667,3,47.294,4,1749,-1511.451187,380.6326524,-74.49924642,1167.104395,-383.6288149,761.5297225,1959.988243
14,30,15,24,36,80,70,4,0,0,15,18,1.2,0,7713.418,4,1750,124.8898526,-356.6506163,-74.49924642,2080.846259,1322.492043,1074.45138,1650.958762
5,10,2,3,2,11,5,11,0,0,5,10,2,0,0,7,1751,124.8898526,1747.844471,4422.695293,3193.752769,4563.048435,1074.45138,1650.958762
13,23,61,63,49,0,0,3,11,12,9,11,1.222222222,0,21194.163,2,1752,124.8898526,1644.313426,1331.348452,-438.7345687,-492.6130005,-546.1908036,1439.555863
14,29,15,22,29,279,46,13,1294,8,23,27,1.173913043,0,0,7,1753,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1124.440126
8,20,59,30,32,1,1,6,0,0,5,6,1.2,3,33091.47,4,1754,124.8898526,170.0850332,-271.138657,932.4725869,599.4670046,977.759175,-207.5322673
14,24,30,26,24,1,0,27,0,0,19,65,3.421052632,4,3348.937,6,1755,124.8898526,380.6326524,-74.49924642,1167.104395,-383.6288149,761.5297225,13.85384394
14,30,3,4,7,46,39,14,340,0,30,100,3.333333333,2,1814.438,3,1756,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
1,4,0,0,0,1,0,22,0,0,0,0,0,0,2765.243,4,1757,124.8898526,190.4266132,-271.138657,-6.050387741,-35.5484398,1074.45138,877.2049144
8,8,9,7,4,0,0,23,0,0,0,0,0,0,0,2,1758,124.8898526,436.8222744,323.3044797,-227.0923968,176.7262311,1074.45138,877.2049144
12,28,3,8,13,8,1,38,40,0,3,3,1,0,0,7,1759,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1760,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
13,28,122,69,53,33,16,8,0,0,6,7,1.166666667,0,1279.871,1,1761,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,-546.1908036,517.2332925
7,16,3,3,11,7,3,23,1,0,4,5,1.25,1,12613.877,6,1762,124.8898526,-356.6506163,-74.49924642,1167.104395,-383.6288149,761.5297225,604.8433211
14,29,3,2,2,0,0,8,0,0,29,35,1.206896552,1,4.616,6,1763,1205.225628,380.6326524,1390.669249,1167.104395,-383.6288149,761.5297225,1959.988243
13,24,3,6,4,8,1,10,0,0,24,78,3.25,0,103.197,2,1764,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,4,4,4,11,3,3,1,0,30,65,2.166666667,2,3663.62,0,1765,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,30,28,34,353,84,31,0,0,30,37,1.233333333,11,2607.506,0,1766,4834.166724,3711.384935,4422.695293,3193.752769,7732.261087,3520.290046,1650.958762
12,24,23,17,29,13,7,5,0,0,12,24,2,0,0,1,1767,124.8898526,-249.3268403,-257.2928285,932.4725869,-375.3436775,299.7999742,-204.3292986
13,29,5,5,11,0,0,17,0,0,0,0,0,0,3839.395,3,1768,124.8898526,127.5414924,323.3044797,932.4725869,-375.3436775,299.7999742,517.2332925
7,7,37,18,11,20,14,2,0,0,5,11,2.2,4,20676.878,4,1769,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,15,29,48,54,21,7,0,0,16,19,1.1875,0,3901.932,3,1770,124.8898526,-1082.741078,323.3044797,-227.0923968,599.4670046,977.759175,-207.5322673
14,30,90,97,138,3,2,12,0,0,12,14,1.166666667,2,19104.949,2,1771,124.8898526,-356.6506163,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762
14,30,61,72,104,58,54,6,0,0,10,11,1.1,1,8198.331,5,1772,124.8898526,436.8222744,323.3044797,932.4725869,176.7262311,1074.45138,2365.330941
8,20,10,10,13,2,2,6,0,0,4,4,1,0,1902.669,7,1773,124.8898526,-356.6506163,323.3044797,932.4725869,176.7262311,977.759175,517.2332925
14,30,9,11,12,30,25,13,50,0,0,0,0,0,1001.056,4,1774,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
8,14,29,20,20,4,1,4,0,0,4,6,1.5,0,5397.689,7,1775,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,28,11,13,15,9,0,4,0,0,21,25,1.19047619,0,12213.687,7,1776,4834.166724,170.0850332,-271.138657,932.4725869,-2659.948458,977.759175,517.2332925
14,30,50,52,61,2,1,4,0,0,29,42,1.448275862,1,5268.234,0,1777,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,134,119,166,610,402,11,0,17,13,14,1.076923077,2,12858.102,2,1778,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,-546.1908036,517.2332925
14,30,22,24,31,12,3,7,0,0,30,251,8.366666667,12,5966.989,3,1779,124.8898526,-942.1926331,323.3044797,-227.0923968,176.7262311,-546.1908036,517.2332925
14,30,115,127,163,49,25,9,4944,5,3,4,1.333333333,1,2.715,1,1780,124.8898526,-295.3529355,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
14,30,448,437,582,104,96,5,0,0,30,160,5.333333333,3,10988.197,3,1781,124.8898526,127.5414924,-74.49924642,2080.846259,1322.492043,-70.52760062,1124.440126
1,1,0,0,0,4,0,10,0,0,0,0,0,0,0,2,1782,124.8898526,-1082.741078,-74.49924642,1167.104395,-383.6288149,-70.52760062,13.85384394
9,18,22,13,15,3,0,3,0,0,1,1,1,0,0,6,1783,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,4207.388996,-893.9239651
14,30,153,127,172,480,105,9,0,0,29,49,1.689655172,0,13635.312,3,1784,124.8898526,-249.3268403,-257.2928285,932.4725869,599.4670046,299.7999742,-204.3292986
1,1,0,0,0,47,12,7,0,0,0,0,0,0,0,2,1785,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,-546.1908036,517.2332925
13,22,13,11,16,2,0,8,0,0,22,306,13.90909091,9,1005.479,1,1786,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,24,18,56,2,1,17,0,0,28,59,2.107142857,13,926.639,5,1787,124.8898526,436.8222744,323.3044797,932.4725869,176.7262311,-546.1908036,517.2332925
4,11,1,0,4,7,1,4,0,0,8,13,1.625,1,2862.801,2,1788,1788.118935,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1124.440126
14,30,329,267,341,4,2,6,0,0,30,121,4.033333333,2,9410.976,2,1789,524.4545172,-588.1997138,1331.348452,-438.7345687,599.4670046,-546.1908036,-2438.982267
14,24,20,18,17,24,17,9,0,0,5,6,1.2,1,676.321,0,1790,124.8898526,-356.6506163,-271.138657,932.4725869,176.7262311,299.7999742,517.2332925
1,1,6,3,1,0,0,5,0,0,2,13,6.5,1,10242.034,7,1791,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
9,9,10,6,4,0,0,18,0,0,7,10,1.428571429,1,0,3,1792,124.8898526,-942.1926331,-781.7652567,3671.960238,176.7262311,-546.1908036,-204.3292986
2,6,1,0,1,0,0,5,0,0,1,2,2,0,0,1,1793,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,-70.52760062,240.3578818
14,29,26,24,28,224,126,6,0,0,3,5,1.666666667,0,18965.659,2,1794,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,40,36,53,0,0,10,0,0,30,515,17.16666667,22,29195.048,1,1795,-874.6775238,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,3138.29535
14,30,11,14,14,0,0,6,0,0,30,149,4.966666667,4,3791.105,0,1796,124.8898526,380.6326524,4422.695293,2080.846259,4563.048435,6036.039715,3448.646477
14,29,84,57,91,6,2,9,0,0,12,15,1.25,2,6242.4,3,1797,124.8898526,-942.1926331,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
12,28,4,27,52,31,8,10,0,0,4,4,1,1,0,4,1798,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
5,16,0,14,20,3,2,11,0,0,4,6,1.5,1,2691.974,4,1799,124.8898526,-356.6506163,323.3044797,-227.0923968,176.7262311,2043.412915,877.2049144
14,30,202,157,169,152,58,5,0,0,16,31,1.9375,0,18764.237,2,1800,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,200,164,280,639,503,7,433,15,11,26,2.363636364,3,7805.537,4,1801,124.8898526,-1082.741078,-1951.416695,932.4725869,599.4670046,977.759175,-207.5322673
5,13,14,7,6,1,0,4,0,0,1,1,1,0,0,4,1802,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,1803,124.8898526,380.6326524,-74.49924642,1167.104395,-383.6288149,-1483.580191,1959.988243
14,30,51,62,55,1608,1510,17,553,0,7,27,3.857142857,6,12356.763,6,1804,124.8898526,127.5414924,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
8,14,3,2,2,4,0,17,0,0,0,0,0,0,0,5,1805,124.8898526,127.5414924,-271.138657,-6.050387741,176.7262311,1074.45138,1070.901566
14,30,26,33,41,1019,316,12,523,4,26,68,2.615384615,2,5271.016,0,1806,124.8898526,190.4266132,323.3044797,2464.314513,-375.3436775,-546.1908036,-207.5322673
14,30,18,20,28,298,17,18,0,26,5,6,1.2,1,29630.487,0,1807,124.8898526,-295.3529355,1422.43522,932.4725869,599.4670046,299.7999742,1439.555863
14,30,32,46,54,40,20,11,0,0,30,62,2.066666667,4,3068.15,5,1808,2547.420966,380.6326524,4422.695293,2080.846259,4563.048435,761.5297225,1650.958762
10,24,17,14,21,29,16,12,0,0,14,22,1.571428571,3,0,5,1809,124.8898526,190.4266132,323.3044797,932.4725869,-375.3436775,-546.1908036,517.2332925
5,9,5,3,6,1,1,59,0,0,2,2,1,0,0,1,1810,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
13,29,27,34,53,0,0,5,5,0,8,20,2.5,6,16766.817,4,1811,124.8898526,127.5414924,323.3044797,3671.960238,176.7262311,1074.45138,877.2049144
1,2,0,0,0,2,1,23,0,0,0,0,0,0,0,6,1812,124.8898526,-356.6506163,323.3044797,-227.0923968,-375.3436775,1074.45138,2365.330941
7,14,14,27,51,1,1,2,0,0,4,8,2,2,0,6,1813,124.8898526,190.4266132,323.3044797,932.4725869,599.4670046,-546.1908036,-207.5322673
14,30,22,24,35,641,295,7,532,2,30,58,1.933333333,14,494.63,3,1814,124.8898526,-356.6506163,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
7,21,21,19,31,19,15,5,0,0,18,26,1.444444444,2,19029.831,5,1815,124.8898526,1644.313426,323.3044797,932.4725869,599.4670046,1074.45138,2365.330941
5,12,6,3,2,1,1,12,0,0,1,1,1,0,2467.593,6,1816,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
14,30,24,27,35,2,0,31,0,0,29,38,1.310344828,1,180.615,0,1817,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,1074.45138,1070.901566
12,28,84,56,100,11,1,16,75,0,0,0,0,0,13994.355,3,1818,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
4,11,2,1,3,12,5,4,0,0,1,1,1,0,3212.807,2,1819,124.8898526,623.4118897,323.3044797,932.4725869,-492.6130005,299.7999742,517.2332925
12,27,42,48,81,1,0,9,0,0,12,12,1,2,6199.925,0,1820,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,60,58,74,3,0,18,0,0,22,24,1.090909091,0,10725.664,1,1821,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,3520.290046,-525.9189828
12,18,19,16,20,14,1,3,0,0,5,6,1.2,0,4101.339,4,1822,-1511.451187,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,94,91,115,27,3,14,0,0,0,0,0,0,28528.455,7,1823,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
2,5,0,0,0,3,0,11,0,0,0,0,0,0,0,3,1824,124.8898526,-942.1926331,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,34,29,37,1,0,6,0,0,3,3,1,0,5095.091,1,1825,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
11,26,0,7,26,112,81,4,699,0,8,19,2.375,0,0,4,1826,124.8898526,436.8222744,323.3044797,-1663.265944,176.7262311,1074.45138,877.2049144
9,24,19,18,30,42,15,6,0,3,0,0,0,0,0,7,1827,124.8898526,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,69,73,110,65,16,7,2964,8,7,7,1,0,20951.232,0,1828,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,2043.412915,877.2049144
9,17,43,29,47,32,26,5,84,0,8,14,1.75,2,7893.188,3,1829,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,92,97,130,18,1,8,0,0,10,14,1.4,1,41692.283,5,1830,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,12,19,25,18,7,3,0,0,21,28,1.333333333,1,370.423,7,1831,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,1074.45138,2365.330941
14,30,28,28,26,1,0,3,0,0,30,350,11.66666667,5,12278.544,0,1832,124.8898526,-356.6506163,2476.936536,2080.846259,1322.492043,977.759175,1650.958762
14,30,128,135,169,31,4,6,0,0,27,51,1.888888889,1,17547.831,0,1833,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,7,7,11,6,1,4,2,0,29,40,1.379310345,0,1079.322,4,1834,124.8898526,436.8222744,-74.49924642,406.6208889,1322.492043,-546.1908036,1650.958762
11,20,0,1,1,8,3,16,0,0,0,0,0,0,5308.711,7,1835,1788.118935,-356.6506163,323.3044797,932.4725869,599.4670046,-70.52760062,-1815.377758
7,8,2,1,0,0,0,9,0,0,1,1,1,0,211.485,1,1836,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,977.759175,604.8433211
14,30,16,24,33,2,0,24,0,0,30,44,1.466666667,0,4778.362,5,1837,124.8898526,838.9489081,1448.706815,406.6208889,1322.492043,2043.412915,1650.958762
14,30,91,73,70,70,39,0,0,0,23,31,1.347826087,3,6235.244,4,1838,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,-546.1908036,1650.958762
14,30,118,139,223,14,6,18,0,0,7,11,1.571428571,0,35206.858,2,1839,124.8898526,4315.200358,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
5,5,3,1,1,0,0,9,0,0,0,0,0,0,0,1,1840,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
1,1,1,0,0,0,0,9,0,0,1,7,7,1,0,0,1841,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,3448.646477
10,20,1,2,4,1,0,9,2,0,18,19,1.055555556,0,3324.5,0,1842,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,-546.1908036,517.2332925
14,30,19,26,34,16,2,5,0,0,1,2,2,1,7159.256,5,1843,124.8898526,436.8222744,1448.706815,406.6208889,1322.492043,299.7999742,1650.958762
6,11,15,7,7,2,1,5,0,0,1,1,1,0,0,3,1844,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
6,13,4,4,7,32,10,9,1,0,1,2,2,0,0,2,1845,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-1483.580191,-893.9239651
14,30,58,58,79,137,67,4,10,0,6,6,1,0,5890.188,3,1846,349.2260435,436.8222744,2476.936536,2080.846259,1322.492043,6036.039715,6285.66289
14,20,28,25,19,2,2,4,0,0,21,329,15.66666667,6,0,2,1847,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
13,29,21,16,20,1,0,6,0,0,4,5,1.25,0,0,7,1848,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
10,20,17,13,25,16,6,4,0,0,1,1,1,0,0,1,1849,124.8898526,-942.1926331,-781.7652567,-227.0923968,-375.3436775,-546.1908036,-204.3292986
12,17,1,6,4,0,0,3,0,0,13,44,3.384615385,1,4135.229,7,1850,124.8898526,717.5380186,330.0070945,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,29,140,129,182,40,13,9,0,0,2,2,1,1,5375.732,6,1851,1205.225628,380.6326524,1390.669249,1167.104395,-383.6288149,761.5297225,604.8433211
14,30,14,15,19,9,1,4,0,0,28,46,1.642857143,0,6217.274,2,1852,1788.118935,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1831.802501
11,24,2,2,2,6,0,2,0,0,24,36,1.5,0,3401.452,7,1853,1788.118935,-1082.741078,1448.706815,1167.104395,1759.319369,-70.52760062,-893.9239651
14,30,11,13,12,13,2,13,0,0,30,330,11,16,5542.293,5,1854,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,1074.45138,2365.330941
4,7,3,4,3,2,1,5,0,0,4,5,1.25,0,0,1,1855,124.8898526,190.4266132,-271.138657,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,225,217,256,56,2,84,0,0,28,94,3.357142857,0,25250.038,3,1856,124.8898526,2641.821001,323.3044797,-227.0923968,599.4670046,-546.1908036,-207.5322673
10,24,11,8,21,3,0,6,0,0,1,1,1,0,5335.346,0,1857,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-1483.580191,-893.9239651
14,30,30,22,22,96,62,15,0,0,9,13,1.444444444,0,4088.969,2,1858,124.8898526,127.5414924,2476.936536,-6.050387741,176.7262311,977.759175,517.2332925
8,15,0,1,1,7,1,4,0,0,0,0,0,0,118.072,1,1859,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,30,14,11,23,1907,1260,5,53,0,0,0,0,0,8869.937,5,1860,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,4207.388996,2365.330941
7,22,4,2,2,0,0,11,0,0,16,29,1.8125,2,0.902,4,1861,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
1,1,0,0,0,0,0,7,0,0,1,3,3,0,0,3,1862,124.8898526,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
4,5,0,0,0,169,29,0,0,0,0,0,0,0,0,5,1863,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,86,81,94,3841,2605,13,218,16,30,181,6.033333333,2,8048.504,1,1864,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
13,29,2,5,16,4,1,7,0,0,23,24,1.043478261,1,11.521,2,1865,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
14,30,104,120,148,35,15,5,0,0,16,24,1.5,0,14063.009,7,1866,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
3,3,2,1,0,0,0,3,0,0,3,20,6.666666667,2,0,3,1867,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
6,8,0,0,0,0,0,3,0,0,8,13,1.625,0,0,7,1868,524.4545172,-588.1997138,1331.348452,-2550.693724,599.4670046,-546.1908036,-2438.982267
2,3,0,0,0,3,0,5,0,0,0,0,0,0,0,1,1869,1788.118935,-1082.741078,1448.706815,1167.104395,1759.319369,-70.52760062,13.85384394
13,28,39,98,132,12,6,4,0,0,10,23,2.3,1,4979.921,6,1870,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-546.1908036,604.8433211
14,28,3,3,3,2,0,3,0,0,28,48,1.714285714,1,9897.644,6,1871,-874.6775238,1644.313426,323.3044797,-227.0923968,599.4670046,977.759175,517.2332925
4,4,0,0,0,1,0,5,0,0,1,3,3,0,0,7,1872,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,30,121,125,139,34,22,5,0,0,16,50,3.125,0,23034.061,0,1873,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
14,30,78,82,101,6,2,5,0,0,5,7,1.4,2,22647.62,1,1874,1788.118935,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1831.802501
13,24,25,26,25,28,20,9,0,0,10,24,2.4,1,0,2,1875,1205.225628,380.6326524,1390.669249,1167.104395,-383.6288149,761.5297225,604.8433211
14,26,212,254,244,1,0,7,0,0,26,267,10.26923077,2,10853.688,3,1876,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
13,28,106,92,153,144,80,7,1,0,13,31,2.384615385,6,3604.076,3,1877,124.8898526,436.8222744,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
3,6,0,0,0,57,41,9,0,0,0,0,0,0,0,6,1878,2547.420966,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
13,26,13,12,13,4,1,8,0,0,6,6,1,1,4367.02,0,1879,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,106,91,120,183,122,6,60,4,10,14,1.4,0,7287.96,6,1880,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,199,174,280,35,1,5,15,0,29,46,1.586206897,1,9439.757,3,1881,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
9,20,4,2,5,6,1,3,0,0,7,11,1.571428571,0,0,1,1882,124.8898526,190.4266132,323.3044797,932.4725869,599.4670046,299.7999742,517.2332925
14,30,2,11,14,8,2,17,0,0,0,0,0,0,97.206,6,1883,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,28,112,104,86,66,61,3,0,0,12,24,2,1,4879.094,3,1884,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,33,30,36,2,0,3,0,0,29,72,2.482758621,13,3115.09,3,1885,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1124.440126
12,28,29,42,73,47,30,4,0,0,4,5,1.25,0,12656.688,1,1886,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
5,13,0,2,2,15,5,8,0,0,8,16,2,0,6609.223,2,1887,124.8898526,127.5414924,742.2291416,406.6208889,1322.492043,-546.1908036,1650.958762
1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,1888,-1511.451187,-356.6506163,-74.49924642,-421.9358314,-383.6288149,761.5297225,-893.9239651
9,18,87,93,133,0,0,3,0,0,1,1,1,0,16122.279,1,1889,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
11,11,89,89,53,26,5,5,25,0,11,40,3.636363636,3,2304.784,3,1890,124.8898526,170.0850332,1422.43522,932.4725869,599.4670046,299.7999742,1439.555863
14,30,43,47,59,30,18,4,0,0,29,85,2.931034483,4,5358.58,5,1891,124.8898526,-249.3268403,330.0070945,-227.0923968,176.7262311,-546.1908036,-204.3292986
14,30,105,91,120,2,2,5,0,1,28,58,2.071428571,3,1276.984,4,1892,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,53,55,82,17,17,8,0,0,15,23,1.533333333,0,4017.534,3,1893,2547.420966,3711.384935,3618.48549,3193.752769,7732.261087,761.5297225,604.8433211
13,28,3,3,3,8,1,2,0,0,6,9,1.5,1,2768.292,6,1894,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,977.759175,517.2332925
14,28,32,30,33,1,1,46,0,0,1,1,1,1,4994.011,3,1895,124.8898526,-356.6506163,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
14,30,28,22,27,22,9,15,0,0,22,31,1.409090909,1,5882.804,5,1896,-2927.268794,170.0850332,323.3044797,932.4725869,599.4670046,-546.1908036,-207.5322673
10,21,23,37,51,1,1,6,0,0,21,71,3.380952381,4,18052.601,2,1897,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,-70.52760062,240.3578818
14,30,11,14,23,8,7,13,0,0,27,32,1.185185185,2,2843.724,4,1898,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,41,40,62,4,4,7,0,0,26,47,1.807692308,7,10688.684,4,1899,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
4,13,0,0,3,1,0,4,0,0,2,2,1,0,0,2,1900,124.8898526,-356.6506163,2476.936536,406.6208889,1322.492043,1074.45138,1650.958762
13,28,25,15,25,1,0,5,0,0,13,26,2,2,0,2,1901,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
13,27,42,51,86,1,1,8,0,0,15,19,1.266666667,4,53.357,2,1902,124.8898526,1644.313426,-2852.946005,-227.0923968,-492.6130005,-546.1908036,1439.555863
11,25,6,7,6,55,5,13,0,0,2,2,1,0,1667.798,7,1903,1205.225628,380.6326524,-74.49924642,1167.104395,-383.6288149,761.5297225,13.85384394
14,30,26,27,53,1,0,4,0,0,29,280,9.655172414,13,4560.007,4,1904,1205.225628,1747.844471,4422.695293,3193.752769,1375.892765,6036.039715,6285.66289
